timestep,Load_demand,Solar_avail,Hydro1_inflow,Hydro2_inflow,Hydro3_inflow
2027,0.34894,0.60007,0.43335,0.44206,0.50246
2028,0.38255,0.66929,0.43335,0.44206,0.50246
2029,0.42170,0.69290,0.43335,0.44206,0.50246
2030,0.46370,0.66929,0.43335,0.44206,0.50246
2031,0.50571,0.60007,0.43335,0.44206,0.50246
2032,0.54485,0.48995,0.43335,0.44206,0.50246
2033,0.57846,0.34645,0.43335,0.44206,0.50246
2034,0.60425,0.17933,0.43335,0.44206,0.50246
2035,0.62047,0.00000,0.43335,0.44206,0.50246
2036,0.62600,0.00000,0.43335,0.44206,0.50246
2037,0.62047,0.00000,0.43335,0.44206,0.50246
2038,0.60425,0.00000,0.43335,0.44206,0.50246
2039,0.57846,0.00000,0.43335,0.44206,0.50246
2040,0.54485,0.00000,0.43335,0.44206,0.50246
2041,0.51729,0.00000,0.43314,0.44052,0.49244
2042,0.47432,0.00000,0.43314,0.44052,0.49244
2043,0.43136,0.00000,0.43314,0.44052,0.49244
2044,0.39132,0.00000,0.43314,0.44052,0.49244
2045,0.35693,0.00000,0.43314,0.44052,0.49244
2046,0.33055,0.00000,0.43314,0.44052,0.49244
2047,0.31397,0.00000,0.43314,0.44052,0.49244
2048,0.30831,0.17356,0.43314,0.44052,0.49244
2049,0.31397,0.33529,0.43314,0.44052,0.49244
2050,0.33055,0.47418,0.43314,0.44052,0.49244
2051,0.35693,0.58074,0.43314,0.44052,0.49244
2052,0.39132,0.64774,0.43314,0.44052,0.49244
2053,0.43136,0.67059,0.43314,0.44052,0.49244
2054,0.47432,0.64774,0.43314,0.44052,0.49244
2055,0.51729,0.58074,0.43314,0.44052,0.49244
2056,0.55733,0.47418,0.43314,0.44052,0.49244
2057,0.59171,0.33529,0.43314,0.44052,0.49244
2058,0.61810,0.17356,0.43314,0.44052,0.49244
2059,0.63468,0.00000,0.43314,0.44052,0.49244
2060,0.64034,0.00000,0.43314,0.44052,0.49244
2061,0.63468,0.00000,0.43314,0.44052,0.49244
2062,0.61810,0.00000,0.43314,0.44052,0.49244
2063,0.59171,0.00000,0.43314,0.44052,0.49244
2064,0.55733,0.00000,0.43314,0.44052,0.49244
2065,0.52904,0.00000,0.43296,0.43921,0.48372
2066,0.48510,0.00000,0.43296,0.43921,0.48372
2067,0.44115,0.00000,0.43296,0.43921,0.48372
2068,0.40021,0.00000,0.43296,0.43921,0.48372
2069,0.36504,0.00000,0.43296,0.43921,0.48372
2070,0.33806,0.00000,0.43296,0.43921,0.48372
2071,0.32110,0.00000,0.43296,0.43921,0.48372
2072,0.31531,0.16770,0.43296,0.43921,0.48372
2073,0.32110,0.32398,0.43296,0.43921,0.48372
2074,0.33806,0.45818,0.43296,0.43921,0.48372
2075,0.36504,0.56115,0.43296,0.43921,0.48372
2076,0.40021,0.62588,0.43296,0.43921,0.48372
2077,0.44115,0.64796,0.43296,0.43921,0.48372
2078,0.48510,0.62588,0.43296,0.43921,0.48372
2079,0.52904,0.56115,0.43296,0.43921,0.48372
2080,0.56999,0.45818,0.43296,0.43921,0.48372
2081,0.60515,0.32398,0.43296,0.43921,0.48372
2082,0.63214,0.16770,0.43296,0.43921,0.48372
2083,0.64910,0.00000,0.43296,0.43921,0.48372
2084,0.65488,0.00000,0.43296,0.43921,0.48372
2085,0.64910,0.00000,0.43296,0.43921,0.48372
2086,0.63214,0.00000,0.43296,0.43921,0.48372
2087,0.60515,0.00000,0.43296,0.43921,0.48372
2088,0.56999,0.00000,0.43296,0.43921,0.48372
2089,0.54092,0.00000,0.43280,0.43811,0.47615
2090,0.49599,0.00000,0.43280,0.43811,0.47615
2091,0.45106,0.00000,0.43280,0.43811,0.47615
2092,0.40919,0.00000,0.43280,0.43811,0.47615
2093,0.37324,0.00000,0.43280,0.43811,0.47615
2094,0.34565,0.00000,0.43280,0.43811,0.47615
2095,0.32831,0.00000,0.43280,0.43811,0.47615
2096,0.32240,0.16178,0.43280,0.43811,0.47615
2097,0.32831,0.31254,0.43280,0.43811,0.47615
2098,0.34565,0.44200,0.43280,0.43811,0.47615
2099,0.37324,0.54134,0.43280,0.43811,0.47615
2100,0.40919,0.60378,0.43280,0.43811,0.47615
2101,0.45106,0.62508,0.43280,0.43811,0.47615
2102,0.49599,0.60378,0.43280,0.43811,0.47615
2103,0.54092,0.54134,0.43280,0.43811,0.47615
2104,0.58279,0.44200,0.43280,0.43811,0.47615
2105,0.61874,0.31254,0.43280,0.43811,0.47615
2106,0.64633,0.16178,0.43280,0.43811,0.47615
2107,0.66367,0.00000,0.43280,0.43811,0.47615
2108,0.66959,0.00000,0.43280,0.43811,0.47615
2109,0.66367,0.00000,0.43280,0.43811,0.47615
2110,0.64633,0.00000,0.43280,0.43811,0.47615
2111,0.61874,0.00000,0.43280,0.43811,0.47615
2112,0.58279,0.00000,0.43280,0.43811,0.47615
2113,0.55290,0.00000,0.43268,0.43717,0.46962
2114,0.50698,0.00000,0.43268,0.43717,0.46962
2115,0.46105,0.00000,0.43268,0.43717,0.46962
2116,0.41826,0.00000,0.43268,0.43717,0.46962
2117,0.38151,0.00000,0.43268,0.43717,0.46962
2118,0.35331,0.00000,0.43268,0.43717,0.46962
2119,0.33558,0.00000,0.43268,0.43717,0.46962
2120,0.32954,0.15581,0.43268,0.43717,0.46962
2121,0.33558,0.30101,0.43268,0.43717,0.46962
2122,0.35331,0.42569,0.43268,0.43717,0.46962
2123,0.38151,0.52136,0.43268,0.43717,0.46962
2124,0.41826,0.58150,0.43268,0.43717,0.46962
2125,0.46105,0.60201,0.43268,0.43717,0.46962
2126,0.50698,0.58150,0.43268,0.43717,0.46962
2127,0.55290,0.52136,0.43268,0.43717,0.46962
2128,0.59570,0.42569,0.43268,0.43717,0.46962
2129,0.63245,0.30101,0.43268,0.43717,0.46962
2130,0.66065,0.15581,0.43268,0.43717,0.46962
2131,0.67837,0.00000,0.43268,0.43717,0.46962
2132,0.68442,0.00000,0.43268,0.43717,0.46962
2133,0.67837,0.00000,0.43268,0.43717,0.46962
2134,0.66065,0.00000,0.43268,0.43717,0.46962
2135,0.63245,0.00000,0.43268,0.43717,0.46962
2136,0.59570,0.00000,0.43268,0.43717,0.46962
2137,0.56495,0.00000,0.43257,0.43638,0.46400
2138,0.51802,0.00000,0.43257,0.43638,0.46400
2139,0.47110,0.00000,0.43257,0.43638,0.46400
2140,0.42737,0.00000,0.43257,0.43638,0.46400
2141,0.38982,0.00000,0.43257,0.43638,0.46400
2142,0.36101,0.00000,0.43257,0.43638,0.46400
2143,0.34289,0.00000,0.43257,0.43638,0.46400
2144,0.33672,0.14981,0.43257,0.43638,0.46400
2145,0.34289,0.28941,0.43257,0.43638,0.46400
2146,0.36101,0.40928,0.43257,0.43638,0.46400
2147,0.38982,0.50127,0.43257,0.43638,0.46400
2148,0.42737,0.55909,0.43257,0.43638,0.46400
2149,0.47110,0.57882,0.43257,0.43638,0.46400
2150,0.51802,0.55909,0.43257,0.43638,0.46400
2151,0.56495,0.50127,0.43257,0.43638,0.46400
2152,0.60868,0.40928,0.43257,0.43638,0.46400
2153,0.64623,0.28941,0.43257,0.43638,0.46400
2154,0.67504,0.14981,0.43257,0.43638,0.46400
2155,0.69315,0.00000,0.43257,0.43638,0.46400
2156,0.69933,0.00000,0.43257,0.43638,0.46400
2157,0.69315,0.00000,0.43257,0.43638,0.46400
2158,0.67504,0.00000,0.43257,0.43638,0.46400
2159,0.64623,0.00000,0.43257,0.43638,0.46400
2160,0.60868,0.00000,0.43257,0.43638,0.46400
2161,0.57703,0.00000,0.43248,0.43571,0.45918
2162,0.52910,0.00000,0.43248,0.43571,0.45918
2163,0.48117,0.00000,0.43248,0.43571,0.45918
2164,0.43651,0.00000,0.43248,0.43571,0.45918
2165,0.39815,0.00000,0.43248,0.43571,0.45918
2166,0.36873,0.00000,0.43248,0.43571,0.45918
2167,0.35023,0.00000,0.43248,0.43571,0.45918
2168,0.34392,0.14379,0.43248,0.43571,0.45918
2169,0.35023,0.27778,0.43248,0.43571,0.45918
2170,0.36873,0.39284,0.43248,0.43571,0.45918
2171,0.39815,0.48113,0.43248,0.43571,0.45918
2172,0.43651,0.53663,0.43248,0.43571,0.45918
2173,0.48117,0.55556,0.43248,0.43571,0.45918
2174,0.52910,0.53663,0.43248,0.43571,0.45918
2175,0.57703,0.48113,0.43248,0.43571,0.45918
2176,0.62169,0.39284,0.43248,0.43571,0.45918
2177,0.66005,0.27778,0.43248,0.43571,0.45918
2178,0.68948,0.14379,0.43248,0.43571,0.45918
2179,0.70798,0.00000,0.43248,0.43571,0.45918
2180,0.71429,0.00000,0.43248,0.43571,0.45918
2181,0.70798,0.00000,0.43248,0.43571,0.45918
2182,0.68948,0.00000,0.43248,0.43571,0.45918
2183,0.66005,0.00000,0.43248,0.43571,0.45918
2184,0.62169,0.00000,0.43248,0.43571,0.45918
2185,0.58911,0.00000,0.43241,0.43514,0.45507
2186,0.54018,0.00000,0.43241,0.43514,0.45507
2187,0.49124,0.00000,0.43241,0.43514,0.45507
2188,0.44565,0.00000,0.43241,0.43514,0.45507
2189,0.40649,0.00000,0.43241,0.43514,0.45507
2190,0.37644,0.00000,0.43241,0.43514,0.45507
2191,0.35756,0.00000,0.43241,0.43514,0.45507
2192,0.35111,0.13777,0.43241,0.43514,0.45507
2193,0.35756,0.26615,0.43241,0.43514,0.45507
2194,0.37644,0.37639,0.43241,0.43514,0.45507
2195,0.40649,0.46098,0.43241,0.43514,0.45507
2196,0.44565,0.51416,0.43241,0.43514,0.45507
2197,0.49124,0.53230,0.43241,0.43514,0.45507
2198,0.54018,0.51416,0.43241,0.43514,0.45507
2199,0.58911,0.46098,0.43241,0.43514,0.45507
2200,0.63471,0.37639,0.43241,0.43514,0.45507
2201,0.67386,0.26615,0.43241,0.43514,0.45507
2202,0.70391,0.13777,0.43241,0.43514,0.45507
2203,0.72280,0.00000,0.43241,0.43514,0.45507
2204,0.72924,0.00000,0.43241,0.43514,0.45507
2205,0.72280,0.00000,0.43241,0.43514,0.45507
2206,0.70391,0.00000,0.43241,0.43514,0.45507
2207,0.67386,0.00000,0.43241,0.43514,0.45507
2208,0.63471,0.00000,0.43241,0.43514,0.45507
2209,0.60116,0.00000,0.43235,0.43465,0.45156
2210,0.55122,0.00000,0.43235,0.43465,0.45156
2211,0.50129,0.00000,0.43235,0.43465,0.45156
2212,0.45476,0.00000,0.43235,0.43465,0.45156
2213,0.41480,0.00000,0.43235,0.43465,0.45156
2214,0.38414,0.00000,0.43235,0.43465,0.45156
2215,0.36487,0.00000,0.43235,0.43465,0.45156
2216,0.35829,0.13176,0.43235,0.43465,0.45156
2217,0.36487,0.25455,0.43235,0.43465,0.45156
2218,0.38414,0.35999,0.43235,0.43465,0.45156
2219,0.41480,0.44089,0.43235,0.43465,0.45156
2220,0.45476,0.49175,0.43235,0.43465,0.45156
2221,0.50129,0.50910,0.43235,0.43465,0.45156
2222,0.55122,0.49175,0.43235,0.43465,0.45156
2223,0.60116,0.44089,0.43235,0.43465,0.45156
2224,0.64769,0.35999,0.43235,0.43465,0.45156
2225,0.68764,0.25455,0.43235,0.43465,0.45156
2226,0.71830,0.13176,0.43235,0.43465,0.45156
2227,0.73758,0.00000,0.43235,0.43465,0.45156
2228,0.74415,0.00000,0.43235,0.43465,0.45156
2229,0.73758,0.00000,0.43235,0.43465,0.45156
2230,0.71830,0.00000,0.43235,0.43465,0.45156
2231,0.68764,0.00000,0.43235,0.43465,0.45156
2232,0.64769,0.00000,0.43235,0.43465,0.45156
2233,0.61314,0.00000,0.43231,0.43424,0.44857
2234,0.56221,0.00000,0.43231,0.43424,0.44857
2235,0.51128,0.00000,0.43231,0.43424,0.44857
2236,0.46382,0.00000,0.43231,0.43424,0.44857
2237,0.42307,0.00000,0.43231,0.43424,0.44857
2238,0.39180,0.00000,0.43231,0.43424,0.44857
2239,0.37214,0.00000,0.43231,0.43424,0.44857
2240,0.36544,0.12579,0.43231,0.43424,0.44857
2241,0.37214,0.24301,0.43231,0.43424,0.44857
2242,0.39180,0.34367,0.43231,0.43424,0.44857
2243,0.42307,0.42091,0.43231,0.43424,0.44857
2244,0.46382,0.46947,0.43231,0.43424,0.44857
2245,0.51128,0.48603,0.43231,0.43424,0.44857
2246,0.56221,0.46947,0.43231,0.43424,0.44857
2247,0.61314,0.42091,0.43231,0.43424,0.44857
2248,0.66059,0.34367,0.43231,0.43424,0.44857
2249,0.70135,0.24301,0.43231,0.43424,0.44857
2250,0.73262,0.12579,0.43231,0.43424,0.44857
2251,0.75228,0.00000,0.43231,0.43424,0.44857
2252,0.75898,0.00000,0.43231,0.43424,0.44857
2253,0.75228,0.00000,0.43231,0.43424,0.44857
2254,0.73262,0.00000,0.43231,0.43424,0.44857
2255,0.70135,0.00000,0.43231,0.43424,0.44857
2256,0.66059,0.00000,0.43231,0.43424,0.44857
2257,0.62502,0.00000,0.43228,0.43390,0.44603
2258,0.57310,0.00000,0.43228,0.43390,0.44603
2259,0.52119,0.00000,0.43228,0.43390,0.44603
2260,0.47281,0.00000,0.43228,0.43390,0.44603
2261,0.43127,0.00000,0.43228,0.43390,0.44603
2262,0.39939,0.00000,0.43228,0.43390,0.44603
2263,0.37935,0.00000,0.43228,0.43390,0.44603
2264,0.37252,0.11987,0.43228,0.43390,0.44603
2265,0.37935,0.23158,0.43228,0.43390,0.44603
2266,0.39939,0.32750,0.43228,0.43390,0.44603
2267,0.43127,0.40110,0.43228,0.43390,0.44603
2268,0.47281,0.44737,0.43228,0.43390,0.44603
2269,0.52119,0.46315,0.43228,0.43390,0.44603
2270,0.57310,0.44737,0.43228,0.43390,0.44603
2271,0.62502,0.40110,0.43228,0.43390,0.44603
2272,0.67340,0.32750,0.43228,0.43390,0.44603
2273,0.71494,0.23158,0.43228,0.43390,0.44603
2274,0.74682,0.11987,0.43228,0.43390,0.44603
2275,0.76685,0.00000,0.43228,0.43390,0.44603
2276,0.77369,0.00000,0.43228,0.43390,0.44603
2277,0.76685,0.00000,0.43228,0.43390,0.44603
2278,0.74682,0.00000,0.43228,0.43390,0.44603
2279,0.71494,0.00000,0.43228,0.43390,0.44603
2280,0.67340,0.00000,0.43228,0.43390,0.44603
2281,0.63677,0.00000,0.43226,0.43360,0.44388
2282,0.58388,0.00000,0.43226,0.43360,0.44388
2283,0.53099,0.00000,0.43226,0.43360,0.44388
2284,0.48170,0.00000,0.43226,0.43360,0.44388
2285,0.43937,0.00000,0.43226,0.43360,0.44388
2286,0.40690,0.00000,0.43226,0.43360,0.44388
2287,0.38648,0.00000,0.43226,0.43360,0.44388
2288,0.37952,0.11402,0.43226,0.43360,0.44388
2289,0.38648,0.22026,0.43226,0.43360,0.44388
2290,0.40690,0.31150,0.43226,0.43360,0.44388
2291,0.43937,0.38151,0.43226,0.43360,0.44388
2292,0.48170,0.42551,0.43226,0.43360,0.44388
2293,0.53099,0.44052,0.43226,0.43360,0.44388
2294,0.58388,0.42551,0.43226,0.43360,0.44388
2295,0.63677,0.38151,0.43226,0.43360,0.44388
2296,0.68606,0.31150,0.43226,0.43360,0.44388
2297,0.72838,0.22026,0.43226,0.43360,0.44388
2298,0.76086,0.11402,0.43226,0.43360,0.44388
2299,0.78127,0.00000,0.43226,0.43360,0.44388
2300,0.78823,0.00000,0.43226,0.43360,0.44388
2301,0.78127,0.00000,0.43226,0.43360,0.44388
2302,0.76086,0.00000,0.43226,0.43360,0.44388
2303,0.72838,0.00000,0.43226,0.43360,0.44388
2304,0.68606,0.00000,0.43226,0.43360,0.44388
2305,0.64835,0.00000,0.43226,0.43335,0.44206
2306,0.59450,0.00000,0.43226,0.43335,0.44206
2307,0.54065,0.00000,0.43226,0.43335,0.44206
2308,0.49046,0.00000,0.43226,0.43335,0.44206
2309,0.44737,0.00000,0.43226,0.43335,0.44206
2310,0.41430,0.00000,0.43226,0.43335,0.44206
2311,0.39352,0.00000,0.43226,0.43335,0.44206
2312,0.38643,0.10824,0.43226,0.43335,0.44206
2313,0.39352,0.20911,0.43226,0.43335,0.44206
2314,0.41430,0.29572,0.43226,0.43335,0.44206
2315,0.44737,0.36218,0.43226,0.43335,0.44206
2316,0.49046,0.40396,0.43226,0.43335,0.44206
2317,0.54065,0.41821,0.43226,0.43335,0.44206
2318,0.59450,0.40396,0.43226,0.43335,0.44206
2319,0.64835,0.36218,0.43226,0.43335,0.44206
2320,0.69854,0.29572,0.43226,0.43335,0.44206
2321,0.74163,0.20911,0.43226,0.43335,0.44206
2322,0.77470,0.10824,0.43226,0.43335,0.44206
2323,0.79549,0.00000,0.43226,0.43335,0.44206
2324,0.80258,0.00000,0.43226,0.43335,0.44206
2325,0.79549,0.00000,0.43226,0.43335,0.44206
2326,0.77470,0.00000,0.43226,0.43335,0.44206
2327,0.74163,0.00000,0.43226,0.43335,0.44206
2328,0.69854,0.00000,0.43226,0.43335,0.44206
2329,0.65975,0.00000,0.43226,0.43314,0.44052
2330,0.60495,0.00000,0.43226,0.43314,0.44052
2331,0.55015,0.00000,0.43226,0.43314,0.44052
2332,0.49908,0.00000,0.43226,0.43314,0.44052
2333,0.45523,0.00000,0.43226,0.43314,0.44052
2334,0.42158,0.00000,0.43226,0.43314,0.44052
2335,0.40043,0.00000,0.43226,0.43314,0.44052
2336,0.39321,0.10257,0.43226,0.43314,0.44052
2337,0.40043,0.19814,0.43226,0.43314,0.44052
2338,0.42158,0.28021,0.43226,0.43314,0.44052
2339,0.45523,0.34319,0.43226,0.43314,0.44052
2340,0.49908,0.38278,0.43226,0.43314,0.44052
2341,0.55015,0.39628,0.43226,0.43314,0.44052
2342,0.60495,0.38278,0.43226,0.43314,0.44052
2343,0.65975,0.34319,0.43226,0.43314,0.44052
2344,0.71081,0.28021,0.43226,0.43314,0.44052
2345,0.75466,0.19814,0.43226,0.43314,0.44052
2346,0.78831,0.10257,0.43226,0.43314,0.44052
2347,0.80946,0.00000,0.43226,0.43314,0.44052
2348,0.81668,0.00000,0.43226,0.43314,0.44052
2349,0.80946,0.00000,0.43226,0.43314,0.44052
2350,0.78831,0.00000,0.43226,0.43314,0.44052
2351,0.75466,0.00000,0.43226,0.43314,0.44052
2352,0.71081,0.00000,0.43226,0.43314,0.44052
2353,0.67091,0.00000,0.43228,0.43296,0.43921
2354,0.61518,0.00000,0.43228,0.43296,0.43921
2355,0.55946,0.00000,0.43228,0.43296,0.43921
2356,0.50753,0.00000,0.43228,0.43296,0.43921
2357,0.46293,0.00000,0.43228,0.43296,0.43921
2358,0.42872,0.00000,0.43228,0.43296,0.43921
2359,0.40721,0.00000,0.43228,0.43296,0.43921
2360,0.39987,0.09700,0.43228,0.43296,0.43921
2361,0.40721,0.18739,0.43228,0.43296,0.43921
2362,0.42872,0.26501,0.43228,0.43296,0.43921
2363,0.46293,0.32457,0.43228,0.43296,0.43921
2364,0.50753,0.36201,0.43228,0.43296,0.43921
2365,0.55946,0.37478,0.43228,0.43296,0.43921
2366,0.61518,0.36201,0.43228,0.43296,0.43921
2367,0.67091,0.32457,0.43228,0.43296,0.43921
2368,0.72284,0.26501,0.43228,0.43296,0.43921
2369,0.76743,0.18739,0.43228,0.43296,0.43921
2370,0.80165,0.09700,0.43228,0.43296,0.43921
2371,0.82316,0.00000,0.43228,0.43296,0.43921
2372,0.83050,0.00000,0.43228,0.43296,0.43921
2373,0.82316,0.00000,0.43228,0.43296,0.43921
2374,0.80165,0.00000,0.43228,0.43296,0.43921
2375,0.76743,0.00000,0.43228,0.43296,0.43921
2376,0.72284,0.00000,0.43228,0.43296,0.43921
2377,0.68182,0.00000,0.43231,0.43280,0.43811
2378,0.62518,0.00000,0.43231,0.43280,0.43811
2379,0.56855,0.00000,0.43231,0.43280,0.43811
2380,0.51578,0.00000,0.43231,0.43280,0.43811
2381,0.47046,0.00000,0.43231,0.43280,0.43811
2382,0.43568,0.00000,0.43231,0.43280,0.43811
2383,0.41382,0.00000,0.43231,0.43280,0.43811
2384,0.40637,0.09157,0.43231,0.43280,0.43811
2385,0.41382,0.17689,0.43231,0.43280,0.43811
2386,0.43568,0.25016,0.43231,0.43280,0.43811
2387,0.47046,0.30638,0.43231,0.43280,0.43811
2388,0.51578,0.34173,0.43231,0.43280,0.43811
2389,0.56855,0.35378,0.43231,0.43280,0.43811
2390,0.62518,0.34173,0.43231,0.43280,0.43811
2391,0.68182,0.30638,0.43231,0.43280,0.43811
2392,0.73459,0.25016,0.43231,0.43280,0.43811
2393,0.77991,0.17689,0.43231,0.43280,0.43811
2394,0.81468,0.09157,0.43231,0.43280,0.43811
2395,0.83654,0.00000,0.43231,0.43280,0.43811
2396,0.84400,0.00000,0.43231,0.43280,0.43811
2397,0.83654,0.00000,0.43231,0.43280,0.43811
2398,0.81468,0.00000,0.43231,0.43280,0.43811
2399,0.77991,0.00000,0.43231,0.43280,0.43811
2400,0.73459,0.00000,0.43231,0.43280,0.43811
2401,0.69244,0.00000,0.43235,0.43268,0.43717
2402,0.63492,0.00000,0.43235,0.43268,0.43717
2403,0.57741,0.00000,0.43235,0.43268,0.43717
2404,0.52381,0.00000,0.43235,0.43268,0.43717
2405,0.47779,0.00000,0.43235,0.43268,0.43717
2406,0.44247,0.00000,0.43235,0.43268,0.43717
2407,0.42027,0.00000,0.43235,0.43268,0.43717
2408,0.41270,0.08627,0.43235,0.43268,0.43717
2409,0.42027,0.16667,0.43235,0.43268,0.43717
2410,0.44247,0.23570,0.43235,0.43268,0.43717
2411,0.47779,0.28868,0.43235,0.43268,0.43717
2412,0.52381,0.32198,0.43235,0.43268,0.43717
2413,0.57741,0.33333,0.43235,0.43268,0.43717
2414,0.63492,0.32198,0.43235,0.43268,0.43717
2415,0.69244,0.28868,0.43235,0.43268,0.43717
2416,0.74603,0.23570,0.43235,0.43268,0.43717
2417,0.79206,0.16667,0.43235,0.43268,0.43717
2418,0.82737,0.08627,0.43235,0.43268,0.43717
2419,0.84957,0.00000,0.43235,0.43268,0.43717
2420,0.85714,0.00000,0.43235,0.43268,0.43717
2421,0.84957,0.00000,0.43235,0.43268,0.43717
2422,0.82737,0.00000,0.43235,0.43268,0.43717
2423,0.79206,0.00000,0.43235,0.43268,0.43717
2424,0.74603,0.00000,0.43235,0.43268,0.43717
2425,0.70274,0.00000,0.43241,0.43257,0.43638
2426,0.64437,0.00000,0.43241,0.43257,0.43638
2427,0.58600,0.00000,0.43241,0.43257,0.43638
2428,0.53160,0.00000,0.43241,0.43257,0.43638
2429,0.48490,0.00000,0.43241,0.43257,0.43638
2430,0.44905,0.00000,0.43241,0.43257,0.43638
2431,0.42652,0.00000,0.43241,0.43257,0.43638
2432,0.41884,0.08114,0.43241,0.43257,0.43638
2433,0.42652,0.15675,0.43241,0.43257,0.43638
2434,0.44905,0.22167,0.43241,0.43257,0.43638
2435,0.48490,0.27149,0.43241,0.43257,0.43638
2436,0.53160,0.30281,0.43241,0.43257,0.43638
2437,0.58600,0.31349,0.43241,0.43257,0.43638
2438,0.64437,0.30281,0.43241,0.43257,0.43638
2439,0.70274,0.27149,0.43241,0.43257,0.43638
2440,0.75713,0.22167,0.43241,0.43257,0.43638
2441,0.80384,0.15675,0.43241,0.43257,0.43638
2442,0.83968,0.08114,0.43241,0.43257,0.43638
2443,0.86221,0.00000,0.43241,0.43257,0.43638
2444,0.86990,0.00000,0.43241,0.43257,0.43638
2445,0.86221,0.00000,0.43241,0.43257,0.43638
2446,0.83968,0.00000,0.43241,0.43257,0.43638
2447,0.80384,0.00000,0.43241,0.43257,0.43638
2448,0.75713,0.00000,0.43241,0.43257,0.43638
2449,0.71270,0.00000,0.43248,0.43248,0.43571
2450,0.65350,0.00000,0.43248,0.43248,0.43571
2451,0.59430,0.00000,0.43248,0.43248,0.43571
2452,0.53914,0.00000,0.43248,0.43248,0.43571
2453,0.49177,0.00000,0.43248,0.43248,0.43571
2454,0.45542,0.00000,0.43248,0.43248,0.43571
2455,0.43257,0.00000,0.43248,0.43248,0.43571
2456,0.42477,0.07618,0.43248,0.43248,0.43571
2457,0.43257,0.14716,0.43248,0.43248,0.43571
2458,0.45542,0.20811,0.43248,0.43248,0.43571
2459,0.49177,0.25489,0.43248,0.43248,0.43571
2460,0.53914,0.28429,0.43248,0.43248,0.43571
2461,0.59430,0.29432,0.43248,0.43248,0.43571
2462,0.65350,0.28429,0.43248,0.43248,0.43571
2463,0.71270,0.25489,0.43248,0.43248,0.43571
2464,0.76786,0.20811,0.43248,0.43248,0.43571
2465,0.81523,0.14716,0.43248,0.43248,0.43571
2466,0.85158,0.07618,0.43248,0.43248,0.43571
2467,0.87443,0.00000,0.43248,0.43248,0.43571
2468,0.88222,0.00000,0.43248,0.43248,0.43571
2469,0.87443,0.00000,0.43248,0.43248,0.43571
2470,0.85158,0.00000,0.43248,0.43248,0.43571
2471,0.81523,0.00000,0.43248,0.43248,0.43571
2472,0.76786,0.00000,0.43248,0.43248,0.43571
2473,0.72228,0.00000,0.43257,0.43241,0.43514
2474,0.66229,0.00000,0.43257,0.43241,0.43514
2475,0.60230,0.00000,0.43257,0.43241,0.43514
2476,0.54639,0.00000,0.43257,0.43241,0.43514
2477,0.49838,0.00000,0.43257,0.43241,0.43514
2478,0.46154,0.00000,0.43257,0.43241,0.43514
2479,0.43839,0.00000,0.43257,0.43241,0.43514
2480,0.43049,0.07140,0.43257,0.43241,0.43514
2481,0.43839,0.13793,0.43257,0.43241,0.43514
2482,0.46154,0.19506,0.43257,0.43241,0.43514
2483,0.49838,0.23890,0.43257,0.43241,0.43514
2484,0.54639,0.26646,0.43257,0.43241,0.43514
2485,0.60230,0.27586,0.43257,0.43241,0.43514
2486,0.66229,0.26646,0.43257,0.43241,0.43514
2487,0.72228,0.23890,0.43257,0.43241,0.43514
2488,0.77819,0.19506,0.43257,0.43241,0.43514
2489,0.82620,0.13793,0.43257,0.43241,0.43514
2490,0.86304,0.07140,0.43257,0.43241,0.43514
2491,0.88619,0.00000,0.43257,0.43241,0.43514
2492,0.89409,0.00000,0.43257,0.43241,0.43514
2493,0.88619,0.00000,0.43257,0.43241,0.43514
2494,0.86304,0.00000,0.43257,0.43241,0.43514
2495,0.82620,0.00000,0.43257,0.43241,0.43514
2496,0.77819,0.00000,0.43257,0.43241,0.43514
2497,0.73147,0.00000,0.43268,0.43235,0.43465
2498,0.67072,0.00000,0.43268,0.43235,0.43465
2499,0.60996,0.00000,0.43268,0.43235,0.43465
2500,0.55334,0.00000,0.43268,0.43235,0.43465
2501,0.50472,0.00000,0.43268,0.43235,0.43465
2502,0.46742,0.00000,0.43268,0.43235,0.43465
2503,0.44396,0.00000,0.43268,0.43235,0.43465
2504,0.43597,0.06682,0.43268,0.43235,0.43465
2505,0.44396,0.12908,0.43268,0.43235,0.43465
2506,0.46742,0.18255,0.43268,0.43235,0.43465
2507,0.50472,0.22358,0.43268,0.43235,0.43465
2508,0.55334,0.24937,0.43268,0.43235,0.43465
2509,0.60996,0.25816,0.43268,0.43235,0.43465
2510,0.67072,0.24937,0.43268,0.43235,0.43465
2511,0.73147,0.22358,0.43268,0.43235,0.43465
2512,0.78809,0.18255,0.43268,0.43235,0.43465
2513,0.83671,0.12908,0.43268,0.43235,0.43465
2514,0.87402,0.06682,0.43268,0.43235,0.43465
2515,0.89747,0.00000,0.43268,0.43235,0.43465
2516,0.90547,0.00000,0.43268,0.43235,0.43465
2517,0.89747,0.00000,0.43268,0.43235,0.43465
2518,0.87402,0.00000,0.43268,0.43235,0.43465
2519,0.83671,0.00000,0.43268,0.43235,0.43465
2520,0.78809,0.00000,0.43268,0.43235,0.43465
2521,0.74024,0.00000,0.43280,0.43231,0.43424
2522,0.67875,0.00000,0.43280,0.43231,0.43424
2523,0.61727,0.00000,0.43280,0.43231,0.43424
2524,0.55997,0.00000,0.43280,0.43231,0.43424
